23781	Rakshasa Katana	罗刹刀
23782	Rakshasa Rapier	罗刹细剑
23783	Rakshasa Greatshield	罗刹大盾
23784	Rakshasa Mask of Fending	罗刹豪士面饰
23785	Rakshasa Kasaya of Fending	罗刹豪士袈裟
23786	Rakshasa Kote of Fending	罗刹豪士笼手
23787	Rakshasa Tsutsu-hakama of Fending	罗刹豪士筒袴
23788	Rakshasa Sune-ate of Fending	罗刹豪士护胫
23790	Rakshasa Mask of Maiming	罗刹枪士面饰
23791	Rakshasa Kasaya of Maiming	罗刹枪士袈裟
23792	Rakshasa Kote of Maiming	罗刹枪士笼手
23793	Rakshasa Tsutsu-hakama of Maiming	罗刹枪士筒袴
23794	Rakshasa Sune-ate of Maiming	罗刹枪士护胫
23796	Rakshasa Gantai of Striking	罗刹拳士眼带
23797	Rakshasa Haori of Striking	罗刹拳士羽织
23798	Rakshasa Tekko of Striking	罗刹拳士手甲
23799	Rakshasa Hakama of Striking	罗刹拳士袴
23800	Rakshasa Zori of Striking	罗刹拳士草履
23802	Rakshasa Gantai of Aiming	罗刹弓士眼带
23803	Rakshasa Haori of Aiming	罗刹弓士羽织
23804	Rakshasa Tekko of Aiming	罗刹弓士手甲
23805	Rakshasa Hakama of Aiming	罗刹弓士袴
23806	Rakshasa Zori of Aiming	罗刹弓士草履
23808	Rakshasa Gantai of Scouting	罗刹间士眼带
23809	Rakshasa Haori of Scouting	罗刹间士羽织
23810	Rakshasa Tekko of Scouting	罗刹间士手甲
23811	Rakshasa Hakama of Scouting	罗刹间士袴
23812	Rakshasa Zori of Scouting	罗刹间士草履
23814	Rakshasa Kanmuri of Healing	罗刹学士冠
23815	Rakshasa Dogi of Healing	罗刹学士道衣
23816	Rakshasa Tekko of Healing	罗刹学士手甲
23817	Rakshasa Tsutsu-hakama of Healing	罗刹学士筒袴
23818	Rakshasa Zori of Healing	罗刹学士草履
23820	Rakshasa Kanmuri of Casting	罗刹术士冠
23821	Rakshasa Dogi of Casting	罗刹术士道衣
23822	Rakshasa Tekko of Casting	罗刹术士手甲
23823	Rakshasa Tsutsu-hakama of Casting	罗刹术士筒袴
23824	Rakshasa Zori of Casting	罗刹术士草履
23826	Rakshasa Earring of Fending	罗刹豪士耳饰
23827	Rakshasa Earring of Slaying	罗刹斗士耳饰
23828	Rakshasa Earring of Aiming	罗刹弓士耳饰
23829	Rakshasa Earring of Healing	罗刹学士耳饰
23830	Rakshasa Earring of Casting	罗刹术士耳饰
23831	Rakshasa Necklace of Fending	罗刹豪士首饰
23832	Rakshasa Necklace of Slaying	罗刹斗士首饰
23833	Rakshasa Necklace of Aiming	罗刹弓士首饰
23834	Rakshasa Necklace of Healing	罗刹学士首饰
23835	Rakshasa Necklace of Casting	罗刹术士首饰
23836	Rakshasa Bracelet of Fending	罗刹豪士手饰
23837	Rakshasa Bracelet of Slaying	罗刹斗士手饰
23838	Rakshasa Bracelet of Aiming	罗刹弓士手饰
23839	Rakshasa Bracelet of Healing	罗刹学士手饰
23840	Rakshasa Bracelet of Casting	罗刹术士手饰
23841	Rakshasa Ring of Fending	罗刹豪士指饰
23842	Rakshasa Ring of Slaying	罗刹斗士指饰
23843	Rakshasa Ring of Aiming	罗刹弓士指饰
23844	Rakshasa Ring of Healing	罗刹学士指饰
23845	Rakshasa Ring of Casting	罗刹术士指饰
23862	Pot of Cream Stew	汤锅炖菜
23863	Suzaku Wall Hanging	朱雀的壁挂雕塑
23874	Redoubtable Rolanberry Tart	罗兰莓挞
23877	Imitation Shuttered Window	仿制百叶窗
23879	Wooden Showcase	木制展示柜
23880	Unfinished Shawl	毛线编织物
23883	Bread Rack	面包置物架
23884	Mahogany Bunk Bed	红木双层床
23885	Handbasket	提篮
23891	Mounted Plate Rack	壁挂餐盘置物架
23893	Bathroom Floor Tiles	浴室地板垫
23894	Bathroom Wall Tiles	浴室瓦片墙
23896	Sofa Cushions	坐垫套装
23900	Carpeting	绒毯
23902	Unfinished Interior Wall	白色木墙
23989	Scarlet Peacock	朱孔雀
24004	Whisperfine Woolen Coat	私语呢绒大衣
24005	Whisperfine Woolen Shorts	私语呢绒打底裤
24006	Whisperfine Woolen Boots	私语呢绒短靴
24143	Suzaku Barding	朱雀装甲
24175	Red Arum Corsage	红色马蹄莲头花
24176	Blue Arum Corsage	蓝色马蹄莲头花
24177	Yellow Arum Corsage	黄色马蹄莲头花
24178	Green Arum Corsage	绿色马蹄莲头花
24179	Orange Arum Corsage	橙色马蹄莲头花
24180	Purple Arum Corsage	紫色马蹄莲头花
24181	White Arum Corsage	白色马蹄莲头花
24182	Black Arum Corsage	黑色马蹄莲头花
24183	Rainbow Arum Corsage	混色马蹄莲头花
24250	Chigusa Ingot	千种钢
24251	Evergleam Ingot	常辉钢锭
24252	Urunday Lumber	乌仑代硬木木材
24253	Procoptodon Leather	大袋鼠革
24254	Stardust Cotton Cloth	彗星棉布
24256	Grade 4 Reisui of Strength	4级刚力之灵水
24257	Grade 4 Reisui of Dexterity	4级巧力之灵水
24258	Grade 4 Reisui of Vitality	4级耐力之灵水
24259	Grade 4 Reisui of Intelligence	4级智力之灵水
24260	Grade 4 Reisui of Mind	4级意力之灵水
24261	Grade 3 Infusion of Strength	3级刚力之药汤
24262	Grade 3 Infusion of Dexterity	3级巧力之药汤
24263	Grade 3 Infusion of Vitality	3级耐力之药汤
24264	Grade 3 Infusion of Intelligence	3级智力之药汤
24265	Grade 3 Infusion of Mind	3级意力之药汤
24274	Rooibos Tea	路易波士红茶
24275	Ginger Salad	生姜沙拉
24276	Laghman	拉条子
24277	Imam Bayildi	僧厥镶茄子
24278	Papanasi	奶酪甜甜圈
24279	Salmon Muffin	鲑鱼松饼
24280	Shakshouka	番茄炖蛋
24296	Sunrise Orchestrion Roll	管弦乐琴乐谱：千年旭光
24321	Seeing Horde Knuckles	邪龙怨影之拳
24322	Seeing Horde Axe	邪龙怨影大斧
24323	Seeing Horde Spear	邪龙怨影长枪
24324	Seeing Horde Bow	邪龙怨影弓
24325	Seeing Horde Daggers	邪龙怨影小刀
24326	Seeing Horde Guillotine	邪龙怨影大剑
24327	Seeing Horde Handgonne	邪龙怨影手炮
24328	Seeing Horde Cane	邪龙怨影牧杖
24329	Seeing Horde Rod	邪龙怨影魔杖
24330	Seeing Horde Grimoire	邪龙怨影魔导书
24331	Seeing Horde Codex	邪龙怨影魔导典
24332	Seeing Horde Star Globe	邪龙怨影天球仪
24333	Seeing Horde Katana	邪龙怨影太刀
24334	Seeing Horde Rapier	邪龙怨影刺剑
24491	Mirific Mogshelf	莫古力书架
24492	Tier 3 Metal Aquarium	3级金属水族箱
24493	Tier 4 Metal Aquarium	4级金属水族箱
24495	Seiryu Statuette	青龙的雕塑
24501	Small Imitation Window	仿制小窗
24502	Bag of Booty	金币袋
24506	Fat Cat Bank	猫小胖存钱罐
24507	Tree Slice Tower	圆木塔
24508	Botanist's Dried Herbs	园艺工的脱水香草
24509	Steppe Kitchen	大草原式厨房
24511	Wooden Loft	木制夹层楼板
24512	Wooden Steps	木制台阶
24513	Wooden Beam	木制横梁
24514	White Rectangular Partition	纯白直板隔离墙
24515	Bowl of Oden	炖点组合
24522	Prism Pouch	魔法棱晶袋
24523	Marimo Lamp	绿灯球藻台灯
24524	Honey Pot	蜂蜜罐
24525	Red Carpet	红地毯
24526	Hanging Planter Shelf	壁挂式盆栽架
24528	Fat Cat Sofa	猫小胖沙发
24536	Botanist's Garden	园艺工的菜园
24538	Teal Blue Carpeting	淡青色地毯
24539	Black-and-white Interior Wall	边境内墙
24562	Ishgardian Culinary Essentials	伊修加德菜肴必需品
24563	Fermented Juice	崖畔亭蒸馏酒必需品
24564	Signature Buuz Cookware	崖畔亭包子必需品
24565	Hard Place Decorative Furnishings	崖畔亭的备用品
24566	Arkhi Brewing Set	酿造奶酒的必需品
24572	Ishgardian Culinary Materials	伊修加德菜肴必需品的部件
24573	Juice Fermenting Supplies	崖畔亭蒸馏酒必需品的部件
24574	Signature Buuz Cookware Materials	崖畔亭包子必需品的部件
24575	Decorative Tavern Furnishing Materials	崖畔亭备用品的部件
24576	Arkhi Brewing Vat Materials	酿造奶酒必需品的部件
24591	Rain Hood	雨兜
24592	Raincoat	雨衣
24593	Rain Boots	雨靴
24634	Seitei	青帝
24799	Seiryu Barding	青龙装甲
24859	Red Lily of the Valley Corsage	红色铃兰头花
24860	Blue Lily of the Valley Corsage	蓝色铃兰头花
24861	Yellow Lily of the Valley Corsage	黄色铃兰头花
24862	Green Lily of the Valley Corsage	绿色铃兰头花
24863	Orange Lily of the Valley Corsage	橙色铃兰头花
24864	Purple Lily of the Valley Corsage	紫色铃兰头花
24865	White Lily of the Valley Corsage	白色铃兰头花
24866	Black Lily of the Valley Corsage	黑色铃兰头花
24867	Rainbow Lily of the Valley Corsage	混色铃兰头花
24868	Carbuncle Chandelier	宝石兽吊灯
25009	Kamacite	铁纹钢
25023	Fists of the Goddess	神圣女神之拳
25024	Axe of the Goddess	神圣女神之斧
25025	Pike of the Goddess	神圣女神之戟
25026	Bow of the Goddess	神圣女神之弓
25027	Points of the Goddess	神圣女神之刃
25028	Edge of the Goddess	神圣女神之巨剑
25029	Fire of the Goddess	神圣女神之火
25030	Cane of the Goddess	神圣女神之幻杖
25031	Pole of the Goddess	神圣女神之玉杖
25032	Word of the Goddess	神圣女神之书
25033	Song of the Goddess	神圣女神之典
25034	Star of the Goddess	神圣女神之仪
25035	Katana of the Goddess	神圣女神之刀
25036	Rapier of the Goddess	神圣女神之刺剑
25039	Fists of the Demon	无限鬼神之拳
25040	Axe of the Demon	无限鬼神之斧
25041	Pike of the Demon	无限鬼神之戟
25042	Bow of the Demon	无限鬼神之弓
25043	Points of the Demon	无限鬼神之刀
25044	Edge of the Demon	无限鬼神之大剑
25045	Fire of the Demon	无限鬼神之火
25046	Cane of the Demon	无限鬼神之幻杖
25047	Staff of the Demon	无限鬼神之咒杖
25048	Word of the Demon	无限鬼神之书
25049	Song of the Demon	无限鬼神之典
25050	Star of the Demon	无限鬼神之仪
25051	Katana of the Demon	无限鬼神之太刀
25052	Rapier of the Demon	无限鬼神之刺剑
25058	From the Dragon's Wake Orchestrion Roll	管弦乐琴乐谱：云蒸龙变
25628	Deepgold Anelace	深金双刃剑
25629	Deepgold Katars	深金三尖拳剑
25630	Deepgold Battleaxe	深金战斧
25631	White Oak Partisan	白橡木游击枪
25632	White Oak Composite Bow	白橡木复合弓
25633	Deepgold Cinquedeas	深金五指剑
25634	Deepgold Claymore	深金大剑
25635	Deepgold Revolver	深金左轮枪
25636	White Oak Cane	白橡木牧杖
25637	White Oak Rod	白橡木法杖
25638	Smilodonskin Grimoire	斯剑虎革魔导书
25639	Smilodonskin Codex	斯剑虎革魔导典
25640	Stonegold Astrometer	石金量天仪
25641	Deepgold Blade	深金武士刀
25642	Stonegold Degen	石金重刺剑
25643	Deepgold Gunblade	深金枪刃
25644	Deepgold War Quoits	深金战轮
25645	Deepgold Kite Shield	深金鸢盾
25646	Deepgold Helm of Fending	深金御敌头盔
25647	Deepgold Cuirass of Fending	深金御敌胸甲
25648	Deepgold Gauntlets of Fending	深金御敌手铠
25649	Smilodonskin Trousers of Fending	斯剑虎革御敌软甲裤
25650	Deepgold Sollerets of Fending	深金御敌锁甲靴
25652	Stonegold Circlet of Maiming	石金制敌头饰
25653	Brightlinen Tabard of Maiming	白麻制敌罩衣
25654	Smilodonskin Gloves of Maiming	斯剑虎革制敌手套
25655	Smilodonskin Trousers of Maiming	斯剑虎革制敌软甲裤
25656	Smilodonskin Leggings of Maiming	斯剑虎革制敌护腿
25658	Brightlinen Hood of Striking	白麻强袭兜帽
25659	Brightlinen Himation of Striking	白麻强袭长衫
25660	Brightlinen Long Gloves of Striking	白麻强袭长手套
25661	Brightlinen Bottoms of Striking	白麻强袭打底裤
25662	Smilodonskin Open-toed Boots of Striking	斯剑虎革强袭露趾长靴
25664	Brightlinen Hood of Aiming	白麻精准兜帽
25665	Brightlinen Himation of Aiming	白麻精准长衫
25666	Brightlinen Long Gloves of Aiming	白麻精准长手套
25667	Brightlinen Bottoms of Aiming	白麻精准打底裤
25668	Smilodonskin Open-toed Boots of Aiming	斯剑虎革精准露趾长靴
25670	Deepgold Mask of Scouting	深金游击口罩
25671	Brightlinen Gambison of Scouting	白麻游击紧身衣
25672	Smilodonskin Gloves of Scouting	斯剑虎革游击手套
25673	Brightlinen Hose of Scouting	白麻游击骑兵裤
25674	Smilodonskin Boots of Scouting	斯剑虎革游击筒靴
25676	Brightlinen Cap of Healing	白麻治愈帽
25677	Brightlinen Cyclas of Healing	白麻治愈斗服
25678	Smilodonskin Armguards of Healing	斯剑虎革治愈护臂
25679	Brightlinen Hose of Healing	白麻治愈骑兵裤
25680	Smilodonskin Boots of Healing	斯剑虎革治愈筒靴
25682	Brightlinen Cap of Casting	白麻咏咒帽
25683	Brightlinen Cyclas of Casting	白麻咏咒斗服
25684	Smilodonskin Armguards of Casting	斯剑虎革咏咒护臂
25685	Brightlinen Hose of Casting	白麻咏咒骑兵裤
25686	Smilodonskin Boots of Casting	斯剑虎革咏咒筒靴
25688	Hematite Earrings of Fending	乌钢石御敌耳坠
25689	Hematite Earrings of Slaying	乌钢石强攻耳坠
25690	Hematite Earrings of Aiming	乌钢石精准耳坠
25691	Hematite Earrings of Healing	乌钢石治愈耳坠
25692	Hematite Earrings of Casting	乌钢石咏咒耳坠
25693	Hematite Choker of Fending	乌钢石御敌项环
25694	Hematite Choker of Slaying	乌钢石强攻项环
25695	Hematite Choker of Aiming	乌钢石精准项环
25696	Hematite Choker of Healing	乌钢石治愈项环
25697	Hematite Choker of Casting	乌钢石咏咒项环
25698	Islewolf Bracelet of Fending	岛狼御敌手镯
25699	Islewolf Bracelet of Slaying	岛狼强攻手镯
25700	Islewolf Bracelet of Aiming	岛狼精准手镯
25701	Islewolf Bracelet of Healing	岛狼治愈手镯
25702	Islewolf Bracelet of Casting	岛狼咏咒手镯
25703	Islewolf Ring of Fending	岛狼御敌指环
25704	Islewolf Ring of Slaying	岛狼强攻指环
25705	Islewolf Ring of Aiming	岛狼精准指环
25706	Islewolf Ring of Healing	岛狼治愈指环
25707	Islewolf Ring of Casting	岛狼咏咒指环
25788	Deepgold Sword	深金短剑
25789	Deepgold Knuckles	深金指虎
25790	Deepgold Axe	深金大斧
25791	Applewood Spear	仙果木长枪
25792	Applewood Longbow	仙果木长弓
25793	Deepgold Daggers	深金小刀
25794	Deepgold Greatsword	深金巨剑
25795	Deepgold Arquebus	深金明火枪
25796	Applewood Cane	仙果木牧杖
25797	Applewood Staff	仙果木长杖
25798	Gliderskin Grimoire	绿飘龙革魔导书
25799	Gliderskin Codex	绿飘龙革魔导典
25800	Stonegold Orrery	石金太阳仪
25801	Deepgold Uchigatana	深金打刀
25802	Stonegold Rapier	石金刺剑
25803	Deepgold Bayonet	深金刺刀
25804	Deepgold Chakrams	深金圆月轮
25805	Deepgold Shield	深金坚盾
25806	Deepgold Wings of Fending	深金御敌翼冠
25807	Deepgold Mail of Fending	深金御敌轻甲
25808	Deepgold Gloves of Fending	深金御敌手套
25809	Gliderskin Breeches of Fending	绿飘龙革御敌马裤
25810	Gliderskin Thighboots of Fending	绿飘龙革御敌高筒靴
25812	Iridescent Hood of Maiming	虹茧制敌头饰
25813	Deepgold Surcoat of Maiming	深金制敌战甲
25814	Deepgold Gauntlets of Maiming	深金制敌手铠
25815	Gliderskin Breeches of Maiming	绿飘龙革制敌马裤
25816	Deepgold Sollerets of Maiming	深金制敌锁甲靴
25818	Iridescent Hat of Striking	虹茧强袭圆顶帽
25819	Iridescent Acton of Striking	虹茧强袭棉甲
25820	Gliderskin Gloves of Striking	绿飘龙革强袭手套
25821	Iridescent Bottoms of Striking	虹茧强袭打底裤
25822	Gliderskin Thighboots of Striking	绿飘龙革强袭高筒靴
25824	Iridescent Hat of Aiming	虹茧精准宽边帽
25825	Iridescent Acton of Aiming	虹茧精准棉甲
25826	Gliderskin Gloves of Aiming	绿飘龙革精准手套
25827	Iridescent Bottoms of Aiming	虹茧精准打底裤
25828	Gliderskin Boots of Aiming	绿飘龙革精准筒靴
25830	Iridescent Hat of Scouting	虹茧游击圆顶帽
25831	Iridescent Acton of Scouting	虹茧游击棉甲
25832	Gliderskin Gloves of Scouting	绿飘龙革游击手套
25833	Iridescent Bottoms of Scouting	虹茧游击打底裤
25834	Gliderskin Thighboots of Scouting	绿飘龙革游击高筒靴
25836	Iridescent Hat of Healing	虹茧治愈帽
25837	Iridescent Top of Healing	虹茧治愈上装
25838	Gliderskin Gloves of Healing	绿飘龙革治愈手套
25839	Iridescent Bottoms of Healing	虹茧治愈打底裤
25840	Gliderskin Boots of Healing	绿飘龙革治愈筒靴
25842	Iridescent Hat of Casting	虹茧咏咒帽
25843	Iridescent Top of Casting	虹茧咏咒上装
25844	Gliderskin Gloves of Casting	绿飘龙革咏咒手套
25845	Iridescent Bottoms of Casting	虹茧咏咒打底裤
25846	Gliderskin Boots of Casting	绿飘龙革咏咒筒靴
25848	Diaspore Earrings of Fending	硬水铝石御敌耳坠
25849	Diaspore Earrings of Slaying	硬水铝石强攻耳坠
25850	Diaspore Earrings of Aiming	硬水铝石精准耳坠
25851	Diaspore Earrings of Healing	硬水铝石治愈耳坠
25852	Diaspore Earrings of Casting	硬水铝石咏咒耳坠
25853	Diaspore Choker of Fending	硬水铝石御敌项环
25854	Diaspore Choker of Slaying	硬水铝石强攻项环
25855	Diaspore Choker of Aiming	硬水铝石精准项环
25856	Diaspore Choker of Healing	硬水铝石治愈项环
25857	Diaspore Choker of Casting	硬水铝石咏咒项环
25858	Diaspore Bracelet of Fending	硬水铝石御敌手镯
25859	Diaspore Bracelet of Slaying	硬水铝石强攻手镯
25860	Diaspore Bracelet of Aiming	硬水铝石精准手镯
25861	Diaspore Bracelet of Healing	硬水铝石治愈手镯
25862	Diaspore Bracelet of Casting	硬水铝石咏咒手镯
25863	Diaspore Ring of Fending	硬水铝石御敌指环
25864	Diaspore Ring of Slaying	硬水铝石强攻指环
25865	Diaspore Ring of Aiming	硬水铝石精准指环
25866	Diaspore Ring of Healing	硬水铝石治愈指环
25867	Diaspore Ring of Casting	硬水铝石咏咒指环
25948	Bluespirit Sword	灵青剑
25949	Bluespirit Baghnakhs	灵青虎爪
25950	Bluespirit Axe	灵青重斧
25951	Bluespirit Spear	灵青长枪
25952	Bluespirit Longbow	灵青长弓
25953	Bluespirit Daggers	灵青小刀
25954	Bluespirit Guillotine	灵青断头剑
25955	Bluespirit Handgonne	灵青手炮
25956	Bluespirit Cane	灵青牧杖
25957	Bluespirit Rod	灵青法杖
25958	Bluespirit Grimoire	灵青魔导书
25959	Bluespirit Codex	灵青魔导典
25960	Bluespirit Star Globe	灵青天球仪
25961	Bluespirit Uchigatana	灵青打刀
25962	Bluespirit Rapier	灵青刺剑
25963	Bluespirit Gunblade	灵青枪刃
25964	Bluespirit Glaives	灵青轮刃
25965	Bluespirit Tower Shield	灵青塔盾
25966	Bluespirit Helm of Fending	灵青御敌头盔
25967	Bluespirit Cuirass of Fending	灵青御敌胸甲
25968	Bluespirit Gauntlets of Fending	灵青御敌手铠
25969	Atrociraptorskin Breeches of Fending	野蛮盗龙革御敌马裤
25970	Bluespirit Sabatons of Fending	灵青御敌铠靴
25972	Bluespirit Helm of Maiming	灵青制敌头盔
25973	Bluespirit Cuirass of Maiming	灵青制敌胸甲
25974	Bluespirit Gauntlets of Maiming	灵青制敌手铠
25975	Atrociraptorskin Breeches of Maiming	野蛮盗龙革制敌马裤
25976	Bluespirit Sabatons of Maiming	灵青制敌铠靴
25978	Pixie Cotton Hat of Striking	仙子棉强袭狩猎帽
25979	Pixie Cotton Acton of Striking	仙子棉强袭棉甲
25980	Pixie Cotton Sleeves of Striking	仙子棉强袭袖套
25981	Pixie Cotton Culottes of Striking	仙子棉强袭及膝裤
25982	Atrociraptorskin Thighboots of Striking	野蛮盗龙革强袭高筒靴
25984	Atrociraptorskin Headgear of Aiming	野蛮盗龙革精准头甲
25985	Atrociraptorskin Corselet of Aiming	野蛮盗龙革精准护甲
25986	Atrociraptorskin Armguard of Aiming	野蛮盗龙革精准护臂
25987	Pixie Cotton Brais of Aiming	仙子棉精准衬裤
25988	Atrociraptorskin Leg Guards of Aiming	野蛮盗龙革精准腿甲靴
25990	Atrociraptorskin Headgear of Scouting	野蛮盗龙革游击头甲
25991	Atrociraptorskin Corselet of Scouting	野蛮盗龙革游击护甲
25992	Atrociraptorskin Armguard of Scouting	野蛮盗龙革游击护臂
25993	Pixie Cotton Brais of Scouting	仙子棉游击衬裤
25994	Atrociraptorskin Leg Guards of Scouting	野蛮盗龙革游击腿甲靴
25996	Pixie Cotton Hood of Healing	仙子棉治愈兜帽
25997	Pixie Cotton Robe of Healing	仙子棉治愈长袍
25998	Atrociraptorskin Armguards of Healing	野蛮盗龙革治愈护臂
25999	Pixie Cotton Slops of Healing	仙子棉治愈长裤
26000	Atrociraptorskin Boots of Healing	野蛮盗龙革治愈筒靴
26002	Bluespirit Headgear of Casting	灵青咏咒头甲
26003	Atrociraptorskin Coat of Casting	野蛮盗龙革咏咒大衣
26004	Atrociraptorskin Bracers of Casting	野蛮盗龙革咏咒手套
26005	Pixie Cotton Slops of Casting	仙子棉咏咒长裤
26006	Bluespirit Greaves of Casting	灵青咏咒胫甲
26008	White Ash Earring of Fending	白梣木御敌耳坠
26009	White Ash Earring of Slaying	白梣木强攻耳坠
26010	White Ash Earring of Aiming	白梣木精准耳坠
26011	White Ash Earring of Healing	白梣木治愈耳坠
26012	White Ash Earring of Casting	白梣木咏咒耳坠
26013	Atrociraptorskin Necklace of Fending	野蛮盗龙革御敌项链
26014	Atrociraptorskin Necklace of Slaying	野蛮盗龙革强攻项链
26015	Atrociraptorskin Necklace of Aiming	野蛮盗龙革精准项链
26016	Atrociraptorskin Necklace of Healing	野蛮盗龙革治愈项链
26017	Atrociraptorskin Necklace of Casting	野蛮盗龙革咏咒项链
26018	Atrociraptorskin Amulet of Fending	野蛮盗龙革御敌手镯
26019	Atrociraptorskin Amulet of Slaying	野蛮盗龙革强攻手镯
26020	Atrociraptorskin Amulet of Aiming	野蛮盗龙革精准手镯
26021	Atrociraptorskin Amulet of Healing	野蛮盗龙革治愈手镯
26022	Atrociraptorskin Amulet of Casting	野蛮盗龙革咏咒手镯
26023	Lazurite Ring of Fending	青金石御敌指环
26024	Lazurite Ring of Slaying	青金石强攻指环
26025	Lazurite Ring of Aiming	青金石精准指环
26026	Lazurite Ring of Healing	青金石治愈指环
26027	Lazurite Ring of Casting	青金石咏咒指环
26108	Titanbronze Kilij	钛铜曲剑
26109	Titanbronze Fists	钛铜拳套
26110	Titanbronze Battleaxe	钛铜战斧
26111	Sandteak Fauchard	沙柚木刺枪
26112	Sandteak Longbow	沙柚木长弓
26113	Titanbronze Daggers	钛铜小刀
26114	Titanbronze Guillotine	钛铜断头剑
26115	Titanbronze Musketoon	钛铜火枪
26116	Sandteak Cane	沙柚木牧杖
26117	Sandteak Rod	沙柚木法杖
26118	Zonureskin Grimoire	缠尾蛟革魔导书
26119	Zonureskin Codex	缠尾蛟革魔导典
26120	Titanbronze Star Globe	钛铜天球仪
26121	Titanbronze Uchigatana	钛铜打刀
26122	Titanbronze Rapier	钛铜刺剑
26123	Titanbronze Bayonet	钛铜刺刀
26124	Titanbronze Chakrams	钛铜圆月轮
26125	Titanbronze Tower Shield	钛铜塔盾
26126	Titanbronze Headgear of Fending	钛铜御敌头甲
26127	Zonureskin Coat of Fending	缠尾蛟革御敌外套
26128	Zonureskin Fingerless Gloves of Fending	缠尾蛟革御敌半指护手
26129	Ovim Wool Bottoms of Fending	力山羊御敌打底裤
26130	Zonureskin Caligae of Fending	缠尾蛟革御敌战靴
26132	Titanbronze Headgear of Maiming	钛铜制敌头甲
26133	Zonureskin Coat of Maiming	缠尾蛟革制敌外套
26134	Zonureskin Fingerless Gloves of Maiming	缠尾蛟革制敌半指护手
26135	Ovim Wool Bottoms of Maiming	力山羊制敌打底裤
26136	Zonureskin Caligae of Maiming	缠尾蛟革制敌战靴
26138	Ovim Wool Ushanka of Striking	力山羊强袭毛帽
26139	Ovim Wool Coat of Striking	力山羊强袭大衣
26140	Zonureskin Fingerless Gloves of Striking	缠尾蛟革强袭半指护手
26141	Ovim Wool Skirt of Striking	力山羊强袭短裙
26142	Zonureskin Caligae of Striking	缠尾蛟革强袭战靴
26144	Ovim Wool Ushanka of Aiming	力山羊精准毛帽
26145	Ovim Wool Tunic of Aiming	力山羊精准束腰衣
26146	Zonureskin Fingerless Gloves of Aiming	缠尾蛟革精准半指护手
26147	Ovim Wool Bottoms of Aiming	力山羊精准打底裤
26148	Zonureskin Sandals of Aiming	缠尾蛟革精准凉鞋
26150	Titanbronze Headband of Scouting	钛铜游击头带
26151	Ovim Wool Jacket of Scouting	力山羊游击长衣
26152	Zonureskin Fingerless Gloves of Scouting	缠尾蛟革游击半指护手
26153	Ovim Wool Bottoms of Scouting	力山羊游击打底裤
26154	Zonureskin Caligae of Scouting	缠尾蛟革游击战靴
26156	Ovim Wool Muffed Met of Healing	力山羊治愈毛帽
26157	Ovim Wool Coat of Healing	力山羊治愈长衣
26158	Zonureskin Fingerless Gloves of Healing	缠尾蛟革治愈半指护手
26159	Ovim Wool Skirt of Healing	力山羊治愈短裙
26160	Zonureskin Caligae of Healing	缠尾蛟革治愈战靴
26162	Ovim Wool Muffed Met of Casting	力山羊咏咒毛帽
26163	Ovim Wool Tunic of Casting	力山羊咏咒束腰衣
26164	Zonureskin Fingerless Gloves of Casting	缠尾蛟革咏咒半指护手
26165	Ovim Wool Bottoms of Casting	力山羊咏咒打底裤
26166	Zonureskin Sandals of Casting	缠尾蛟革咏咒凉鞋
26168	Triplite Earrings of Fending	三重石御敌耳坠
26169	Triplite Earrings of Slaying	三重石强攻耳坠
26170	Triplite Earrings of Aiming	三重石精准耳坠
26171	Triplite Earrings of Healing	三重石治愈耳坠
26172	Triplite Earrings of Casting	三重石咏咒耳坠
26173	Triplite Choker of Fending	三重石御敌项环
26174	Triplite Choker of Slaying	三重石强攻项环
26175	Triplite Choker of Aiming	三重石精准项环
26176	Triplite Choker of Healing	三重石治愈项环
26177	Triplite Choker of Casting	三重石咏咒项环
26178	Triplite Bracelet of Fending	三重石御敌手镯
26179	Triplite Bracelet of Slaying	三重石强攻手镯
26180	Triplite Bracelet of Aiming	三重石精准手镯
26181	Triplite Bracelet of Healing	三重石治愈手镯
26182	Triplite Bracelet of Casting	三重石咏咒手镯
26183	Triplite Ring of Fending	三重石御敌指环
26184	Triplite Ring of Slaying	三重石强攻指环
26185	Triplite Ring of Aiming	三重石精准指环
26186	Triplite Ring of Healing	三重石治愈指环
26187	Triplite Ring of Casting	三重石咏咒指环
26268	Dwarven Mythril Pikenstock	矮人银镐
26269	Dwarven Mythril Knuckles	矮人银指虎
26270	Dwarven Mythril Hammer	矮人银重锤
26271	Dwarven Lignum Lance	愈疮木矮人刺枪
26272	Dwarven Lignum Bow	愈疮木矮人复合弓
26273	Dwarven Mythril Rotaries	矮人银切割刃
26274	Dwarven Mythril Guillotine	矮人银断头剑
26275	Dwarven Mythril Pistol	矮人银手枪
26276	Dwarven Lignum Cane	愈疮木矮人牧杖
26277	Dwarven Lignum Pole	愈疮木矮人玉杖
26278	Dwarven Mythril Grimoire	矮人银魔导书
26279	Dwarven Mythril Codex	矮人银魔导典
26280	Dwarven Mythril Planisphere	矮人银天星盘
26281	Dwarven Mythril Uchigatana	矮人银打刀
26282	Dwarven Mythril Rapier	矮人银刺剑
26283	Dwarven Mythril Manatrigger	矮人银魔机刃
26284	Dwarven Mythril Glaives	矮人银轮刃
26285	Dwarven Mythril Shield	矮人银盾
